scenario,customer_id,city,preference,autonomy_hours,appliance_count,total_daily_energy_wh,adjusted_daily_energy_wh,simultaneous_power_w,pv_total_power_w,panel_count,battery_count,battery_usable_capacity_wh,inverter_power_w,estimated_quote_total,risk_budget_insufficient
salon_coiffure,synthetic-customer-039093,lubumbashi,performance,8,4,2257.4,2821.75,1207.0,1050.0,3,1,4352.0,2500.0,2005000.0,True
centre_sante,synthetic-customer-039094,mbandaka,economy,10,4,2076.99,2596.24,298.0,1050.0,3,3,1800.0,600.0,1275000.0,True
petit_menage,synthetic-customer-039095,kinshasa,performance,12,3,442.43,553.04,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039096,kinshasa,performance,24,5,3206.99,4008.74,407.0,1650.0,3,5,5440.0,600.0,2425000.0,False
boutique_froid,synthetic-customer-039097,brazzaville,performance,24,4,5261.86,6577.32,529.0,2200.0,4,7,7616.0,2500.0,3550000.0,True
salon_coiffure,synthetic-customer-039098,lubumbashi,performance,10,4,3099.58,3874.47,1162.0,1100.0,2,2,2176.0,2500.0,1760000.0,True
centre_sante,synthetic-customer-039099,mbandaka,economy,16,4,2257.48,2821.85,344.0,1050.0,3,4,2400.0,600.0,1405000.0,False
petit_menage,synthetic-customer-039100,kinshasa,balanced,16,3,666.8,833.5,131.0,360.0,3,1,1088.0,600.0,735000.0,False
menage_urbain,synthetic-customer-039101,kinshasa,economy,16,5,3434.03,4292.54,461.0,1650.0,3,6,3600.0,600.0,1905000.0,True
boutique_froid,synthetic-customer-039102,brazzaville,performance,10,4,2312.62,2890.77,260.0,1050.0,3,2,2176.0,600.0,1405000.0,True
salon_coiffure,synthetic-customer-039103,lubumbashi,economy,10,4,2975.76,3719.7,1213.0,1100.0,2,3,1800.0,2500.0,1630000.0,False
centre_sante,synthetic-customer-039104,mbandaka,autonomy,12,4,2468.44,3085.55,353.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-039105,kinshasa,performance,12,3,420.67,525.84,95.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-039106,kinshasa,economy,16,5,3274.95,4093.69,416.0,1650.0,3,6,3600.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-039107,brazzaville,balanced,8,4,2963.01,3703.76,327.0,1100.0,2,2,2176.0,600.0,1400000.0,False
salon_coiffure,synthetic-customer-039108,lubumbashi,economy,10,4,2456.17,3070.21,2201.0,1050.0,3,3,1800.0,5000.0,2065000.0,False
centre_sante,synthetic-customer-039109,mbandaka,balanced,10,4,2433.65,3042.06,362.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-039110,kinshasa,performance,10,3,433.53,541.91,88.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039111,kinshasa,balanced,24,5,3199.36,3999.2,422.0,1650.0,3,5,5440.0,600.0,2425000.0,True
boutique_froid,synthetic-customer-039112,brazzaville,performance,24,4,4643.51,5804.39,466.0,1650.0,3,7,7616.0,1200.0,3045000.0,True
salon_coiffure,synthetic-customer-039113,lubumbashi,balanced,10,4,2724.79,3405.99,2228.0,1050.0,3,2,2176.0,5000.0,2195000.0,False
centre_sante,synthetic-customer-039114,mbandaka,economy,10,4,2046.38,2557.97,307.0,1050.0,3,3,1800.0,600.0,1275000.0,True
petit_menage,synthetic-customer-039115,kinshasa,economy,24,3,555.66,694.57,104.0,240.0,2,2,1200.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039116,kinshasa,performance,8,5,3042.37,3802.96,407.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-039117,brazzaville,performance,8,4,3801.69,4752.11,390.0,1650.0,3,2,2176.0,1200.0,1745000.0,False
salon_coiffure,synthetic-customer-039118,lubumbashi,balanced,24,4,2150.43,2688.04,1183.0,700.0,2,3,3264.0,2500.0,1750000.0,False
centre_sante,synthetic-customer-039119,mbandaka,autonomy,24,4,2826.03,3532.54,378.0,1650.0,3,4,4352.0,600.0,2165000.0,True
petit_menage,synthetic-customer-039120,kinshasa,economy,12,3,400.81,501.01,87.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-039121,kinshasa,autonomy,8,5,3293.82,4117.28,416.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-039122,brazzaville,performance,12,4,2990.27,3737.84,339.0,1100.0,2,2,2176.0,600.0,1400000.0,False
salon_coiffure,synthetic-customer-039123,lubumbashi,autonomy,16,4,4350.93,5438.66,2213.0,1650.0,3,4,4352.0,5000.0,2955000.0,False
centre_sante,synthetic-customer-039124,mbandaka,economy,12,4,3209.75,4012.19,433.0,1650.0,3,4,2400.0,600.0,1645000.0,True
petit_menage,synthetic-customer-039125,kinshasa,balanced,12,3,492.18,615.23,114.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039126,kinshasa,economy,24,5,3939.36,4924.2,512.0,1650.0,3,10,6000.0,1200.0,2525000.0,True
boutique_froid,synthetic-customer-039127,brazzaville,performance,24,4,3718.19,4647.74,381.0,1650.0,3,5,5440.0,1200.0,2525000.0,True
salon_coiffure,synthetic-customer-039128,lubumbashi,economy,16,4,3139.29,3924.11,1213.0,1100.0,2,5,3000.0,2500.0,1890000.0,True
centre_sante,synthetic-customer-039129,mbandaka,performance,24,4,2005.58,2506.97,298.0,1050.0,3,3,3264.0,600.0,1665000.0,False
petit_menage,synthetic-customer-039130,kinshasa,performance,12,3,396.1,495.12,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039131,kinshasa,economy,8,5,4702.01,5877.51,583.0,2200.0,4,4,2400.0,1200.0,1990000.0,True
boutique_froid,synthetic-customer-039132,brazzaville,economy,24,4,3727.99,4659.99,390.0,1650.0,3,9,5400.0,1200.0,2395000.0,True
salon_coiffure,synthetic-customer-039133,lubumbashi,performance,8,4,3506.52,4383.15,1252.0,1650.0,3,2,2176.0,2500.0,2005000.0,True
centre_sante,synthetic-customer-039134,mbandaka,balanced,16,4,2309.23,2886.54,353.0,1100.0,2,3,3264.0,600.0,1660000.0,False
petit_menage,synthetic-customer-039135,kinshasa,performance,10,3,491.94,614.92,122.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039136,kinshasa,autonomy,12,5,2735.26,3419.08,371.0,1100.0,2,2,2176.0,600.0,1400000.0,True
boutique_froid,synthetic-customer-039137,brazzaville,performance,12,4,5747.91,7184.89,590.0,2200.0,4,4,4352.0,2500.0,2770000.0,True
salon_coiffure,synthetic-customer-039138,lubumbashi,performance,16,4,2709.31,3386.64,2237.0,1050.0,3,3,3264.0,5000.0,2455000.0,False
centre_sante,synthetic-customer-039139,mbandaka,economy,12,4,2201.31,2751.64,353.0,1050.0,3,3,1800.0,600.0,1275000.0,False
petit_menage,synthetic-customer-039140,kinshasa,performance,8,3,421.91,527.39,104.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039141,kinshasa,economy,24,5,4974.16,6217.7,591.0,2200.0,4,12,7200.0,1200.0,3030000.0,True
boutique_froid,synthetic-customer-039142,brazzaville,economy,16,4,2830.32,3537.9,321.0,1100.0,2,5,3000.0,600.0,1530000.0,True
salon_coiffure,synthetic-customer-039143,lubumbashi,autonomy,24,4,1502.3,1877.88,1138.0,600.0,3,2,2176.0,2500.0,1475000.0,True
centre_sante,synthetic-customer-039144,mbandaka,economy,24,4,2110.58,2638.22,298.0,1050.0,3,5,3000.0,600.0,1535000.0,True
petit_menage,synthetic-customer-039145,kinshasa,balanced,8,3,494.78,618.47,96.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-039146,kinshasa,autonomy,16,5,3012.38,3765.48,422.0,1100.0,2,3,3264.0,600.0,1660000.0,True
boutique_froid,synthetic-customer-039147,brazzaville,performance,12,4,5370.04,6712.55,520.0,2200.0,4,4,4352.0,2500.0,2770000.0,True
salon_coiffure,synthetic-customer-039148,lubumbashi,autonomy,16,4,3293.77,4117.21,1237.0,1100.0,2,3,3264.0,2500.0,2020000.0,False
centre_sante,synthetic-customer-039149,mbandaka,performance,8,4,2093.78,2617.23,307.0,1050.0,3,1,1088.0,600.0,1145000.0,True
petit_menage,synthetic-customer-039150,kinshasa,performance,10,3,473.58,591.98,96.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039151,kinshasa,performance,8,5,5421.31,6776.64,642.0,2200.0,4,3,3264.0,1200.0,2250000.0,True
boutique_froid,synthetic-customer-039152,brazzaville,economy,24,4,3719.19,4648.99,390.0,1650.0,3,9,5400.0,1200.0,2395000.0,True
salon_coiffure,synthetic-customer-039153,lubumbashi,autonomy,16,4,3936.65,4920.81,2222.0,1650.0,3,4,4352.0,5000.0,2955000.0,True
centre_sante,synthetic-customer-039154,mbandaka,economy,16,4,2769.71,3462.14,424.0,1100.0,2,5,3000.0,600.0,1530000.0,False
petit_menage,synthetic-customer-039155,kinshasa,autonomy,12,3,467.41,584.26,96.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039156,kinshasa,balanced,16,5,2931.72,3664.65,422.0,1100.0,2,3,3264.0,600.0,1660000.0,False
boutique_froid,synthetic-customer-039157,brazzaville,balanced,24,4,2540.81,3176.01,260.0,1100.0,2,4,4352.0,600.0,1920000.0,False
salon_coiffure,synthetic-customer-039158,lubumbashi,balanced,16,4,2519.8,3149.75,1192.0,1050.0,3,3,3264.0,2500.0,2025000.0,False
centre_sante,synthetic-customer-039159,mbandaka,economy,8,4,2304.05,2880.06,344.0,1100.0,2,2,1200.0,600.0,1140000.0,True
petit_menage,synthetic-customer-039160,kinshasa,performance,16,3,307.49,384.36,70.0,120.0,1,1,1088.0,600.0,530000.0,False
menage_urbain,synthetic-customer-039161,kinshasa,performance,12,5,3133.19,3916.49,422.0,1650.0,3,3,3264.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-039162,brazzaville,performance,24,4,3926.07,4907.59,405.0,1650.0,3,6,6528.0,1200.0,2785000.0,False
salon_coiffure,synthetic-customer-039163,lubumbashi,autonomy,8,4,3058.16,3822.7,1192.0,1100.0,2,2,2176.0,2500.0,1760000.0,True
centre_sante,synthetic-customer-039164,mbandaka,economy,8,4,2290.32,2862.9,362.0,1100.0,2,2,1200.0,600.0,1140000.0,False
petit_menage,synthetic-customer-039165,kinshasa,performance,16,3,395.61,494.51,79.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-039166,kinshasa,autonomy,24,5,4753.13,5941.41,582.0,2200.0,4,7,7616.0,1200.0,3290000.0,True
boutique_froid,synthetic-customer-039167,brazzaville,performance,10,4,4399.67,5499.59,475.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
salon_coiffure,synthetic-customer-039168,lubumbashi,performance,16,4,3253.55,4066.94,1207.0,1100.0,2,3,3264.0,2500.0,2020000.0,True
centre_sante,synthetic-customer-039169,mbandaka,performance,10,4,2598.21,3247.76,378.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-039170,kinshasa,balanced,24,3,400.28,500.35,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039171,kinshasa,balanced,24,5,4711.48,5889.35,597.0,2200.0,4,7,7616.0,1200.0,3290000.0,True
boutique_froid,synthetic-customer-039172,brazzaville,autonomy,16,4,5293.75,6617.19,520.0,2200.0,4,5,5440.0,2500.0,3030000.0,True
salon_coiffure,synthetic-customer-039173,lubumbashi,balanced,8,4,2050.72,2563.4,1153.0,700.0,2,1,4352.0,2500.0,1730000.0,True
centre_sante,synthetic-customer-039174,mbandaka,balanced,10,4,2223.48,2779.35,353.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-039175,kinshasa,economy,12,3,569.82,712.28,130.0,240.0,2,1,600.0,600.0,540000.0,True
menage_urbain,synthetic-customer-039176,kinshasa,balanced,16,5,3563.27,4454.09,452.0,1650.0,3,4,4352.0,600.0,2165000.0,True
boutique_froid,synthetic-customer-039177,brazzaville,autonomy,8,4,5119.83,6399.79,511.0,2200.0,4,3,3264.0,2500.0,2510000.0,False
salon_coiffure,synthetic-customer-039178,lubumbashi,balanced,24,4,1635.98,2044.97,1132.0,600.0,3,3,3264.0,2500.0,1735000.0,True
centre_sante,synthetic-customer-039179,mbandaka,autonomy,8,4,2607.58,3259.47,369.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-039180,kinshasa,economy,8,3,413.43,516.79,95.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-039181,kinshasa,economy,10,5,2732.21,3415.26,371.0,1100.0,2,3,1800.0,600.0,1270000.0,False
boutique_froid,synthetic-customer-039182,brazzaville,performance,8,4,5207.12,6508.9,520.0,2200.0,4,3,3264.0,2500.0,2510000.0,True
salon_coiffure,synthetic-customer-039183,lubumbashi,performance,16,4,2231.42,2789.28,1192.0,1050.0,3,2,2176.0,2500.0,1765000.0,False
centre_sante,synthetic-customer-039184,mbandaka,autonomy,24,4,1919.99,2399.99,298.0,1050.0,3,3,3264.0,600.0,1665000.0,True
petit_menage,synthetic-customer-039185,kinshasa,performance,24,3,534.23,667.79,131.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039186,kinshasa,balanced,12,5,4562.71,5703.39,556.0,2200.0,4,3,3264.0,1200.0,2250000.0,True
boutique_froid,synthetic-customer-039187,brazzaville,economy,10,4,3804.79,4755.99,381.0,1650.0,3,4,2400.0,1200.0,1745000.0,True
salon_coiffure,synthetic-customer-039188,lubumbashi,economy,10,4,2943.53,3679.41,1216.0,1100.0,2,3,1800.0,2500.0,1630000.0,False
centre_sante,synthetic-customer-039189,mbandaka,autonomy,16,4,2109.16,2636.45,298.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-039190,kinshasa,performance,16,3,574.02,717.52,122.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039191,kinshasa,balanced,12,5,3586.62,4483.27,443.0,1650.0,3,3,3264.0,600.0,1905000.0,True
boutique_froid,synthetic-customer-039192,brazzaville,performance,24,4,2992.1,3740.12,330.0,1100.0,2,4,4352.0,600.0,1920000.0,True
salon_coiffure,synthetic-customer-039193,lubumbashi,economy,10,4,1904.67,2380.84,1147.0,700.0,2,2,1200.0,2500.0,1230000.0,True
centre_sante,synthetic-customer-039194,mbandaka,economy,10,4,2735.24,3419.05,387.0,1100.0,2,3,1800.0,600.0,1270000.0,False
petit_menage,synthetic-customer-039195,kinshasa,economy,8,3,385.62,482.02,87.0,240.0,2,1,600.0,600.0,540000.0,True
menage_urbain,synthetic-customer-039196,kinshasa,autonomy,16,5,3148.87,3936.09,416.0,1650.0,3,3,3264.0,600.0,1905000.0,True
boutique_froid,synthetic-customer-039197,brazzaville,economy,24,4,4375.18,5468.98,451.0,1650.0,3,11,6600.0,1200.0,2655000.0,True
salon_coiffure,synthetic-customer-039198,lubumbashi,economy,16,4,2415.86,3019.83,1192.0,1050.0,3,4,2400.0,2500.0,1765000.0,False
centre_sante,synthetic-customer-039199,mbandaka,autonomy,12,4,2135.96,2669.95,289.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-039200,kinshasa,balanced,10,3,603.25,754.06,139.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039201,kinshasa,autonomy,24,5,2504.87,3131.09,353.0,1100.0,2,4,4352.0,600.0,1920000.0,True
boutique_froid,synthetic-customer-039202,brazzaville,autonomy,24,4,2635.34,3294.18,269.0,1100.0,2,4,4352.0,600.0,1920000.0,False
salon_coiffure,synthetic-customer-039203,lubumbashi,balanced,24,4,2410.7,3013.38,1252.0,1050.0,3,4,4352.0,2500.0,2285000.0,True
centre_sante,synthetic-customer-039204,mbandaka,balanced,24,4,2017.65,2522.06,298.0,1050.0,3,3,3264.0,600.0,1665000.0,True
petit_menage,synthetic-customer-039205,kinshasa,economy,10,3,415.52,519.4,87.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-039206,kinshasa,economy,12,5,2790.08,3487.6,417.0,1100.0,2,4,2400.0,600.0,1400000.0,True
boutique_froid,synthetic-customer-039207,brazzaville,balanced,12,4,2528.41,3160.51,266.0,1050.0,3,2,2176.0,600.0,1405000.0,True
salon_coiffure,synthetic-customer-039208,lubumbashi,economy,10,4,2652.13,3315.16,1216.0,1050.0,3,3,1800.0,2500.0,1635000.0,False
centre_sante,synthetic-customer-039209,mbandaka,performance,10,4,2243.48,2804.35,362.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-039210,kinshasa,autonomy,10,3,453.89,567.36,104.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039211,kinshasa,performance,10,5,4554.39,5692.99,616.0,2200.0,4,3,3264.0,1200.0,2250000.0,False
boutique_froid,synthetic-customer-039212,brazzaville,economy,12,4,5518.12,6897.65,529.0,2200.0,4,7,4200.0,2500.0,2640000.0,True
salon_coiffure,synthetic-customer-039213,lubumbashi,autonomy,8,4,3256.15,4070.19,1228.0,1100.0,2,2,2176.0,2500.0,1760000.0,True
centre_sante,synthetic-customer-039214,mbandaka,economy,8,4,2044.63,2555.79,298.0,1050.0,3,2,1200.0,600.0,1145000.0,True
petit_menage,synthetic-customer-039215,kinshasa,autonomy,10,3,412.66,515.82,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039216,kinshasa,autonomy,24,5,3296.1,4120.12,452.0,1650.0,3,5,5440.0,600.0,2425000.0,True
boutique_froid,synthetic-customer-039217,brazzaville,autonomy,10,4,3922.42,4903.02,390.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
salon_coiffure,synthetic-customer-039218,lubumbashi,autonomy,24,4,2464.54,3080.68,2192.0,1050.0,3,4,4352.0,5000.0,2715000.0,True
centre_sante,synthetic-customer-039219,mbandaka,autonomy,8,4,2061.71,2577.14,298.0,1050.0,3,1,1088.0,600.0,1145000.0,True
petit_menage,synthetic-customer-039220,kinshasa,economy,12,3,483.14,603.92,96.0,240.0,2,1,600.0,600.0,540000.0,True
menage_urbain,synthetic-customer-039221,kinshasa,economy,12,5,3164.28,3955.35,453.0,1650.0,3,4,2400.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-039222,brazzaville,autonomy,8,4,5139.73,6424.66,511.0,2200.0,4,3,3264.0,2500.0,2510000.0,True
salon_coiffure,synthetic-customer-039223,lubumbashi,performance,16,4,3688.35,4610.44,1237.0,1650.0,3,4,4352.0,2500.0,2525000.0,True
centre_sante,synthetic-customer-039224,mbandaka,performance,8,4,2053.13,2566.41,298.0,1050.0,3,1,1088.0,600.0,1145000.0,False
petit_menage,synthetic-customer-039225,kinshasa,performance,10,3,510.18,637.73,114.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039226,kinshasa,balanced,10,5,5066.97,6333.71,597.0,2200.0,4,3,3264.0,1200.0,2250000.0,True
boutique_froid,synthetic-customer-039227,brazzaville,economy,24,4,2465.22,3081.52,260.0,1050.0,3,6,3600.0,600.0,1665000.0,True
salon_coiffure,synthetic-customer-039228,lubumbashi,autonomy,24,4,2640.76,3300.95,2231.0,1050.0,3,4,4352.0,5000.0,2715000.0,True
centre_sante,synthetic-customer-039229,mbandaka,economy,16,4,2627.17,3283.96,369.0,1100.0,2,5,3000.0,600.0,1530000.0,True
petit_menage,synthetic-customer-039230,kinshasa,autonomy,16,3,491.18,613.98,114.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039231,kinshasa,balanced,8,5,3028.27,3785.34,407.0,1100.0,2,2,2176.0,600.0,1400000.0,False
boutique_froid,synthetic-customer-039232,brazzaville,economy,16,4,2402.31,3002.89,251.0,1050.0,3,4,2400.0,600.0,1405000.0,True
salon_coiffure,synthetic-customer-039233,lubumbashi,autonomy,12,4,3558.88,4448.6,1213.0,1650.0,3,3,3264.0,2500.0,2265000.0,True
centre_sante,synthetic-customer-039234,mbandaka,autonomy,10,4,2065.05,2581.31,298.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-039235,kinshasa,balanced,12,3,453.33,566.66,96.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039236,kinshasa,economy,10,5,5218.34,6522.93,628.0,2200.0,4,6,3600.0,1200.0,2250000.0,True
boutique_froid,synthetic-customer-039237,brazzaville,performance,16,4,3709.54,4636.93,390.0,1650.0,3,4,4352.0,1200.0,2265000.0,True
salon_coiffure,synthetic-customer-039238,lubumbashi,balanced,16,4,2432.04,3040.05,1177.0,1050.0,3,3,3264.0,2500.0,2025000.0,False
centre_sante,synthetic-customer-039239,mbandaka,performance,24,4,2419.2,3024.0,408.0,1100.0,2,4,4352.0,600.0,1920000.0,True
petit_menage,synthetic-customer-039240,kinshasa,economy,8,3,369.97,462.46,78.0,240.0,2,1,600.0,600.0,540000.0,True
menage_urbain,synthetic-customer-039241,kinshasa,performance,8,5,5172.26,6465.33,637.0,2200.0,4,3,3264.0,1200.0,2250000.0,True
boutique_froid,synthetic-customer-039242,brazzaville,autonomy,12,4,4433.39,5541.74,460.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
salon_coiffure,synthetic-customer-039243,lubumbashi,autonomy,16,4,2574.48,3218.1,1138.0,1050.0,3,3,3264.0,2500.0,2025000.0,True
centre_sante,synthetic-customer-039244,mbandaka,performance,10,4,2803.95,3504.94,424.0,1650.0,3,2,2176.0,600.0,1645000.0,False
petit_menage,synthetic-customer-039245,kinshasa,performance,24,3,520.25,650.31,96.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039246,kinshasa,balanced,8,5,2870.73,3588.41,371.0,1100.0,2,2,2176.0,600.0,1400000.0,True
boutique_froid,synthetic-customer-039247,brazzaville,economy,24,4,3985.58,4981.98,387.0,1650.0,3,10,6000.0,1200.0,2525000.0,True
salon_coiffure,synthetic-customer-039248,lubumbashi,balanced,12,4,5294.22,6617.78,2231.0,2200.0,4,4,4352.0,5000.0,3200000.0,True
centre_sante,synthetic-customer-039249,mbandaka,autonomy,16,4,2100.91,2626.14,307.0,1050.0,3,2,2176.0,600.0,1405000.0,True
petit_menage,synthetic-customer-039250,kinshasa,autonomy,16,3,426.22,532.78,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-039251,kinshasa,autonomy,12,5,3123.99,3904.99,407.0,1650.0,3,3,3264.0,600.0,1905000.0,True
boutique_froid,synthetic-customer-039252,brazzaville,balanced,24,4,5289.45,6611.81,520.0,2200.0,4,7,7616.0,2500.0,3550000.0,True
salon_coiffure,synthetic-customer-039253,lubumbashi,performance,16,4,2355.38,2944.23,2162.0,1050.0,3,3,3264.0,5000.0,2455000.0,True
centre_sante,synthetic-customer-039254,mbandaka,performance,16,4,2015.82,2519.78,289.0,1050.0,3,2,2176.0,600.0,1405000.0,True
petit_menage,synthetic-customer-039255,kinshasa,balanced,8,3,340.29,425.36,70.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-039256,kinshasa,autonomy,8,5,2856.24,3570.3,362.0,1100.0,2,2,2176.0,600.0,1400000.0,False
boutique_froid,synthetic-customer-039257,brazzaville,balanced,16,4,3666.16,4582.7,381.0,1650.0,3,4,4352.0,1200.0,2265000.0,True
salon_coiffure,synthetic-customer-039258,lubumbashi,balanced,10,4,2096.81,2621.01,1222.0,700.0,2,2,2176.0,2500.0,1490000.0,False
