sample_id,device_id,scenario,region,season,day_period,ambient_temperature_c,humidity_pct,solar_irradiance_w_m2,network_quality,installation_type,battery_age_months,usage_profile,security_risk_zone,latitude,longitude,battery_voltage_v,battery_temperature_c,state_of_charge_pct,movement_detected,tamper_detected,enclosure_opened,connectivity_gap_seconds,solar_power_w,load_power_w,gps_accuracy_m,label_maintenance,label_security,notes
sample-28-connectivity_loss-9,device-28,connectivity_loss,forest_south,transition,night,30.65,83.29,51.34,weak,mobile_asset,30,normal,high,6.157502,1.237447,13.01,33.14,72.2,0,0,0,524,5.54,60.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-28-connectivity_loss-10,device-28,connectivity_loss,forest_south,dry,day,31.62,62.87,751.68,weak,ground_mount,30,intensive,high,6.156606,1.230584,13.05,33.22,67.6,0,0,0,527,71.51,84.38,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-28-connectivity_loss-11,device-28,connectivity_loss,forest_south,rainy,day,25.23,98.0,298.75,weak,mobile_asset,30,low,high,6.161124,1.243746,12.86,33.3,74.6,0,0,0,530,29.83,48.75,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-28-connectivity_loss-12,device-28,connectivity_loss,forest_south,harmattan,day,29.97,68.5,509.73,weak,ground_mount,30,normal,high,6.156663,1.236845,12.91,33.38,70.55,0,0,0,533,50.12,67.5,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-28-connectivity_loss-13,device-28,connectivity_loss,forest_south,transition,night,31.22,89.03,67.61,weak,mobile_asset,30,intensive,high,6.156806,1.240671,12.96,33.46,64.6,0,0,0,536,9.46,74.25,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-28-connectivity_loss-14,device-28,connectivity_loss,forest_south,dry,day,33.41,67.37,687.19,weak,ground_mount,30,low,high,6.15881,1.249294,13.01,33.54,74.0,0,0,0,539,67.89,43.12,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-28-connectivity_loss-15,device-28,connectivity_loss,forest_south,rainy,day,28.9,98.0,285.19,weak,mobile_asset,30,normal,high,6.156736,1.232371,13.05,33.62,68.9,0,0,0,542,30.97,60.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-28-connectivity_loss-16,device-28,connectivity_loss,forest_south,harmattan,day,28.08,60.98,503.07,weak,ground_mount,30,intensive,high,6.163074,1.248922,12.86,33.7,61.6,0,0,0,545,51.9,84.38,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-28-connectivity_loss-17,device-28,connectivity_loss,forest_south,transition,night,29.81,85.86,20.0,weak,mobile_asset,30,low,high,6.160183,1.24912,12.91,33.78,73.4,0,0,0,548,7.42,48.75,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-28-connectivity_loss-18,device-28,connectivity_loss,forest_south,dry,day,32.34,77.71,754.52,weak,ground_mount,30,normal,high,6.15848,1.230693,12.96,33.86,67.25,0,0,0,551,76.57,67.5,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-28-connectivity_loss-19,device-28,connectivity_loss,forest_south,rainy,day,26.57,98.0,278.86,weak,mobile_asset,30,intensive,high,6.154928,1.243731,13.01,33.94,58.6,0,0,0,554,32.78,74.25,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-28-connectivity_loss-20,device-28,connectivity_loss,forest_south,harmattan,day,28.03,69.57,530.6,weak,ground_mount,30,low,high,6.165853,1.241512,13.05,34.02,72.8,0,0,0,557,56.87,43.12,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-28-connectivity_loss-21,device-28,connectivity_loss,forest_south,transition,night,27.42,95.62,41.99,weak,mobile_asset,30,normal,high,6.155073,1.243967,12.86,34.1,65.6,0,0,0,560,11.87,60.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-28-connectivity_loss-22,device-28,connectivity_loss,forest_south,dry,day,31.61,70.33,721.9,weak,ground_mount,30,intensive,high,6.15701,1.247258,12.91,34.18,55.6,0,0,0,563,75.93,84.38,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-28-connectivity_loss-23,device-28,connectivity_loss,forest_south,rainy,day,27.42,97.16,305.72,weak,mobile_asset,30,low,high,6.168333,1.232929,12.96,34.26,72.2,0,0,0,566,37.68,48.75,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-28-connectivity_loss-24,device-28,connectivity_loss,forest_south,harmattan,day,29.5,55.95,519.9,weak,ground_mount,30,normal,high,6.16831,1.236117,13.01,34.34,63.95,0,0,0,569,58.27,67.5,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-28-connectivity_loss-25,device-28,connectivity_loss,forest_south,transition,night,27.6,89.52,44.22,weak,mobile_asset,30,intensive,high,6.162622,1.244166,13.05,34.42,52.6,0,0,0,572,14.48,74.25,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-28-connectivity_loss-26,device-28,connectivity_loss,forest_south,dry,day,32.64,75.97,691.86,weak,ground_mount,30,low,high,6.162263,1.240799,12.86,34.5,71.6,0,0,0,575,75.52,43.12,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-28-connectivity_loss-27,device-28,connectivity_loss,forest_south,rainy,day,28.0,97.19,319.36,weak,mobile_asset,30,normal,high,6.167255,1.247512,12.91,34.58,62.3,0,0,0,578,41.36,60.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-28-connectivity_loss-28,device-28,connectivity_loss,forest_south,harmattan,day,28.2,62.34,493.52,weak,ground_mount,30,intensive,high,6.170412,1.231272,12.96,34.66,49.6,0,0,0,581,58.21,84.38,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-28-connectivity_loss-29,device-28,connectivity_loss,forest_south,transition,night,28.33,87.69,20.0,weak,mobile_asset,30,low,high,6.163522,1.239507,13.01,34.74,71.0,0,0,0,584,14.62,48.75,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-28-connectivity_loss-30,device-28,connectivity_loss,forest_south,dry,day,29.76,75.38,716.49,weak,ground_mount,30,normal,high,6.158392,1.248856,13.05,34.82,60.65,0,0,0,587,80.22,67.5,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-28-connectivity_loss-31,device-28,connectivity_loss,forest_south,rainy,day,25.31,98.0,284.11,weak,mobile_asset,30,intensive,high,6.160372,1.236736,12.86,34.9,46.6,0,0,0,590,40.47,74.25,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during rainy
sample-28-connectivity_loss-32,device-28,connectivity_loss,forest_south,harmattan,day,25.85,56.16,546.35,weak,ground_mount,30,low,high,6.155426,1.243451,12.91,34.98,70.4,0,0,0,593,65.54,43.12,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during harmattan
sample-28-connectivity_loss-33,device-28,connectivity_loss,forest_south,transition,night,30.16,83.09,29.8,weak,mobile_asset,30,normal,high,6.157403,1.235004,12.96,35.06,59.0,0,0,0,596,17.93,60.0,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during transition
sample-28-connectivity_loss-34,device-28,connectivity_loss,forest_south,dry,day,29.67,62.39,700.37,weak,ground_mount,30,intensive,high,6.156364,1.246707,13.01,35.14,43.6,0,0,0,599,81.12,84.38,8.0,1,1,MVP v2 scenario for connectivity_loss in forest_south during dry
sample-28-low_solar_input-1,device-28,low_solar_input,forest_south,transition,night,30.17,87.59,20.0,weak,mobile_asset,30,low,high,6.158958,1.239359,12.15,32.0,71.6,0,0,0,180,0.0,41.25,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-28-low_solar_input-2,device-28,low_solar_input,forest_south,dry,day,31.41,73.61,707.13,weak,ground_mount,30,normal,high,6.155117,1.24621,12.21,32.08,71.05,0,0,0,183,18.84,57.5,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-28-low_solar_input-3,device-28,low_solar_input,forest_south,rainy,day,26.18,98.0,308.9,weak,mobile_asset,30,intensive,high,6.168128,1.234921,12.25,32.16,69.6,0,0,0,186,7.49,81.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during rainy
sample-28-low_solar_input-4,device-28,low_solar_input,forest_south,harmattan,day,27.83,58.9,540.84,weak,ground_mount,30,low,high,6.157585,1.248222,12.3,32.24,71.0,0,0,0,189,14.62,46.88,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
sample-28-low_solar_input-5,device-28,low_solar_input,forest_south,transition,night,31.23,82.33,27.55,weak,mobile_asset,30,normal,high,6.155602,1.239534,12.35,32.32,69.4,0,0,0,192,0.0,65.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-28-low_solar_input-6,device-28,low_solar_input,forest_south,dry,day,30.28,75.71,704.62,weak,ground_mount,30,intensive,high,6.165246,1.24145,12.15,32.4,66.6,0,0,0,195,20.09,91.12,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-28-low_solar_input-7,device-28,low_solar_input,forest_south,rainy,day,28.75,98.0,294.36,weak,mobile_asset,30,low,high,6.173582,1.23326,12.21,32.48,70.4,0,0,0,198,8.39,41.25,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during rainy
sample-28-low_solar_input-8,device-28,low_solar_input,forest_south,harmattan,day,29.02,65.68,520.58,weak,ground_mount,30,normal,high,6.155966,1.23633,12.25,32.56,67.75,0,0,0,201,15.35,57.5,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
sample-28-low_solar_input-9,device-28,low_solar_input,forest_south,transition,night,29.53,94.38,37.16,weak,mobile_asset,30,intensive,high,6.167049,1.234983,12.3,32.64,63.6,0,0,0,204,1.5,81.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-28-low_solar_input-10,device-28,low_solar_input,forest_south,dry,day,31.71,62.1,703.43,weak,ground_mount,30,low,high,6.156736,1.24308,12.35,32.72,69.8,0,0,0,207,21.38,46.88,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-28-low_solar_input-11,device-28,low_solar_input,forest_south,rainy,day,27.92,98.0,300.84,weak,mobile_asset,30,normal,high,6.161398,1.247324,12.15,32.8,66.1,0,0,0,210,9.89,65.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during rainy
sample-28-low_solar_input-12,device-28,low_solar_input,forest_south,harmattan,day,26.14,60.57,501.34,weak,ground_mount,30,intensive,high,6.167425,1.246692,12.21,32.88,60.6,0,0,0,213,16.11,91.12,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
sample-28-low_solar_input-13,device-28,low_solar_input,forest_south,transition,night,29.65,80.96,27.53,weak,mobile_asset,30,low,high,6.169082,1.2428,12.25,32.96,69.2,0,0,0,216,2.54,41.25,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-28-low_solar_input-14,device-28,low_solar_input,forest_south,dry,day,33.67,71.19,711.74,weak,ground_mount,30,normal,high,6.168604,1.248649,12.3,33.04,64.45,0,0,0,219,22.94,57.5,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-28-low_solar_input-15,device-28,low_solar_input,forest_south,rainy,day,25.68,98.0,271.86,weak,mobile_asset,30,intensive,high,6.159177,1.243523,12.35,33.12,57.6,0,0,0,222,10.37,81.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during rainy
sample-28-low_solar_input-16,device-28,low_solar_input,forest_south,harmattan,day,26.54,67.69,504.36,weak,ground_mount,30,low,high,6.161687,1.23108,12.15,33.2,68.6,0,0,0,225,17.52,46.88,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
sample-28-low_solar_input-17,device-28,low_solar_input,forest_south,transition,night,28.81,92.05,62.86,weak,mobile_asset,30,normal,high,6.155234,1.249127,12.21,33.28,62.8,0,0,0,228,4.9,65.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-28-low_solar_input-18,device-28,low_solar_input,forest_south,dry,day,31.0,67.11,729.79,weak,ground_mount,30,intensive,high,6.155659,1.23139,12.25,33.36,54.6,0,0,0,231,24.79,91.12,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-28-low_solar_input-19,device-28,low_solar_input,forest_south,rainy,day,27.97,98.0,321.52,weak,mobile_asset,30,low,high,6.158849,1.243827,12.3,33.44,68.0,0,0,0,234,13.14,41.25,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during rainy
sample-28-low_solar_input-20,device-28,low_solar_input,forest_south,harmattan,day,29.03,59.21,511.84,weak,ground_mount,30,normal,high,6.158531,1.237127,12.35,33.52,61.15,0,0,0,237,19.06,57.5,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
sample-28-low_solar_input-21,device-28,low_solar_input,forest_south,transition,night,31.84,94.32,32.84,weak,mobile_asset,30,intensive,high,6.17364,1.236323,12.15,33.6,51.6,0,0,0,240,5.33,81.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-28-low_solar_input-22,device-28,low_solar_input,forest_south,dry,day,31.34,62.99,689.31,weak,ground_mount,30,low,high,6.170721,1.248084,12.21,33.68,67.4,0,0,0,243,24.92,46.88,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-28-low_solar_input-23,device-28,low_solar_input,forest_south,rainy,day,25.21,98.0,328.99,weak,mobile_asset,30,normal,high,6.171602,1.245978,12.25,33.76,59.5,0,0,0,246,14.69,65.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during rainy
sample-28-low_solar_input-24,device-28,low_solar_input,forest_south,harmattan,day,29.9,59.85,507.46,weak,ground_mount,30,intensive,high,6.169719,1.235189,12.3,33.84,48.6,0,0,0,249,20.25,91.12,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
sample-28-low_solar_input-25,device-28,low_solar_input,forest_south,transition,night,27.71,93.31,68.12,weak,mobile_asset,30,low,high,6.166729,1.248917,12.35,33.92,66.8,0,0,0,252,7.69,41.25,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-28-low_solar_input-26,device-28,low_solar_input,forest_south,dry,day,33.0,64.1,732.87,weak,ground_mount,30,normal,high,6.168897,1.232771,12.15,34.0,57.85,0,0,0,255,27.52,57.5,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-28-low_solar_input-27,device-28,low_solar_input,forest_south,rainy,day,26.8,98.0,328.58,weak,mobile_asset,30,intensive,high,6.165285,1.244823,12.21,34.08,45.6,0,0,0,258,15.99,81.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during rainy
sample-28-low_solar_input-28,device-28,low_solar_input,forest_south,harmattan,day,29.49,65.67,504.97,weak,ground_mount,30,low,high,6.168332,1.243208,12.25,34.16,66.2,0,0,0,261,21.49,46.88,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
sample-28-low_solar_input-29,device-28,low_solar_input,forest_south,transition,night,29.36,91.41,67.44,weak,mobile_asset,30,normal,high,6.169829,1.247884,12.3,34.24,56.2,0,0,0,264,8.99,65.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-28-low_solar_input-30,device-28,low_solar_input,forest_south,dry,day,30.19,69.31,748.4,weak,ground_mount,30,intensive,high,6.156195,1.241778,12.35,34.32,42.6,0,0,0,267,29.29,91.12,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-28-low_solar_input-31,device-28,low_solar_input,forest_south,rainy,day,28.07,98.0,316.55,weak,mobile_asset,30,low,high,6.167464,1.239739,12.15,34.4,65.6,0,0,0,270,16.96,41.25,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during rainy
sample-28-low_solar_input-32,device-28,low_solar_input,forest_south,harmattan,day,27.12,63.49,493.07,weak,ground_mount,30,normal,high,6.157443,1.235525,12.21,34.48,54.55,0,0,0,273,22.47,57.5,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during harmattan
sample-28-low_solar_input-33,device-28,low_solar_input,forest_south,transition,night,29.28,87.46,33.2,weak,mobile_asset,30,intensive,high,6.174132,1.246102,12.25,34.56,39.6,0,0,0,276,9.31,81.0,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during transition
sample-28-low_solar_input-34,device-28,low_solar_input,forest_south,dry,day,32.77,75.47,711.11,weak,ground_mount,30,low,high,6.165734,1.246876,12.3,34.64,65.0,0,0,0,279,29.52,46.88,8.0,1,0,MVP v2 scenario for low_solar_input in forest_south during dry
sample-29-normal_operation-1,device-29,normal_operation,highland_central,dry,night,28.09,47.26,96.45,weak,household_rooftop,37,intensive,low,9.329495,2.337948,13.12,31.5,85.04,0,0,0,180,11.23,74.25,8.0,0,0,MVP v2 scenario for normal_operation in highland_central during dry
sample-29-normal_operation-2,device-29,normal_operation,highland_central,rainy,day,24.0,80.6,446.44,medium,kiosk_shared,37,low,low,9.328426,2.340417,13.17,31.58,84.84,0,0,0,73,67.83,43.12,4.0,0,0,MVP v2 scenario for normal_operation in highland_central during rainy
sample-29-normal_operation-3,device-29,normal_operation,highland_central,harmattan,day,24.97,37.4,653.13,medium,household_rooftop,37,normal,low,9.344623,2.34497,13.22,31.66,83.94,0,0,0,76,101.5,60.0,4.0,0,0,MVP v2 scenario for normal_operation in highland_central during harmattan
sample-29-normal_operation-4,device-29,normal_operation,highland_central,transition,day,24.12,60.74,694.18,medium,kiosk_shared,37,intensive,low,9.332627,2.352885,13.27,31.74,82.04,0,0,0,79,108.67,84.38,4.0,0,0,MVP v2 scenario for normal_operation in highland_central during transition
sample-29-normal_operation-5,device-29,normal_operation,highland_central,dry,night,30.16,40.79,41.87,medium,household_rooftop,37,low,low,9.343435,2.343957,13.32,31.82,84.24,0,0,0,82,4.9,48.75,4.0,0,0,MVP v2 scenario for normal_operation in highland_central during dry
sample-29-normal_operation-6,device-29,normal_operation,highland_central,rainy,day,22.49,83.22,421.66,medium,kiosk_shared,37,normal,low,9.328449,2.338748,13.12,31.9,82.29,0,0,0,85,66.27,67.5,4.0,0,0,MVP v2 scenario for normal_operation in highland_central during rainy
sample-29-normal_operation-7,device-29,normal_operation,highland_central,harmattan,day,25.75,36.19,656.95,medium,household_rooftop,37,intensive,low,9.327121,2.343385,13.17,31.98,79.04,0,0,0,88,104.51,74.25,4.0,0,0,MVP v2 scenario for normal_operation in highland_central during harmattan
